price,address,zipcode,Date,beds,bath,sq_ft,boro,Employed,Unemployed,income above 100k,income below 100k
2100000,"391 9th Ave, New York, NY 10001",10001,7/19/19,Studio,,0,New York County,879665,31973,300250,594060
1310000,"420 W 25th St APT 2B, New York, NY 10001",10001,7/17/19,1,1,1036,New York County,879665,31973,300250,594060
1120000,"540 W 28th St APT 6E, New York, NY 10001",10001,7/16/19,1,1,776,New York County,879665,31973,300250,594060
690000,"36 W 35th St APT 6A, New York, NY 10001",10001,7/15/19,1,1,0,New York County,879665,31973,300250,594060
1450000,"420 W 25th St APT 6H, New York, NY 10001",10001,7/11/19,2,2,1257,New York County,879665,31973,300250,594060
8330000,"520 W 28th St APT 29, New York, NY 10001",10001,7/11/19,Studio,,0,New York County,879665,31973,300250,594060
2520000,"553 W 30th St #39F, New York, NY 10001",10001,7/11/19,Studio,,1043,New York County,879665,31973,300250,594060
3790000,"553 W 30th St #26D, New York, NY 10001",10001,7/10/19,Studio,,1571,New York County,879665,31973,300250,594060
5080000,"553 W 30th St #72F, New York, NY 10001",10001,7/10/19,Studio,,1720,New York County,879665,31973,300250,594060
4950000,"553 W 30th St #75F, New York, NY 10001",10001,7/10/19,Studio,,1690,New York County,879665,31973,300250,594060
3800000,"520 W 28th St APT 12, New York, NY 10001",10001,7/9/19,Studio,,0,New York County,879665,31973,300250,594060
9350000,"553 W 30th St #69A, New York, NY 10001",10001,7/9/19,Studio,,2420,New York County,879665,31973,300250,594060
8910000,"553 W 30th St #72A, New York, NY 10001",10001,7/8/19,Studio,,2400,New York County,879665,31973,300250,594060
2930000,"553 W 30th St #39J, New York, NY 10001",10001,7/5/19,Studio,,1142,New York County,879665,31973,300250,594060
2370000,"553 W 30th St #29E, New York, NY 10001",10001,7/5/19,Studio,,991,New York County,879665,31973,300250,594060
4370000,"553 W 30th St #39G, New York, NY 10001",10001,7/3/19,Studio,,1453,New York County,879665,31973,300250,594060
4880000,"553 W 30th St #67C, New York, NY 10001",10001,7/2/19,Studio,,1877,New York County,879665,31973,300250,594060
485000,"36 W 35th St APT 6D, New York, NY 10001",10001,7/1/19,0,1,400,New York County,879665,31973,300250,594060
491500,"430 W 34th St APT 15F, New York, NY 10001",10001,7/1/19,0,1,0,New York County,879665,31973,300250,594060
450000,"36 W 35th St APT 2D, New York, NY 10001",10001,6/28/19,Studio,,450,New York County,879665,31973,300250,594060
690000,"36 W 35th St APT 6A, New York, NY 10001",10001,6/27/19,1,1,24646,New York County,879665,31973,300250,594060
9570000,"553 W 30th St #71A, New York, NY 10001",10001,6/27/19,Studio,,2407,New York County,879665,31973,300250,594060
4320000,"553 W 30th St #27G, New York, NY 10001",10001,6/26/19,Studio,,1464,New York County,879665,31973,300250,594060
5120000,"553 W 30th St #36A, New York, NY 10001",10001,6/26/19,Studio,,1776,New York County,879665,31973,300250,594060
2100000,"540 W 28th St APT 10A, New York, NY 10001",10001,6/26/19,2,2,1245,New York County,879665,31973,300250,594060
3310000,"522 W 29th St APT 6B, New York, NY 10001",10001,6/25/19,Studio,,0,New York County,879665,31973,300250,594060
2070000,"252 7th Ave APT 8J, New York, NY 10001",10001,6/21/19,0,0,1344,New York County,879665,31973,300250,594060
495000,"36 W 35th St APT 5C, New York, NY 10001",10001,6/21/19,Studio,,400,New York County,879665,31973,300250,594060
7600000,"553 W 30th St #68E, New York, NY 10001",10001,6/21/19,Studio,,2491,New York County,879665,31973,300250,594060
9650000,"553 W 30th St #70A, New York, NY 10001",10001,6/21/19,Studio,,2413,New York County,879665,31973,300250,594060
5130000,"553 W 30th St #39A, New York, NY 10001",10001,6/20/19,Studio,,1770,New York County,879665,31973,300250,594060
3950000,"553 W 30th St #39D, New York, NY 10001",10001,6/19/19,Studio,,1555,New York County,879665,31973,300250,594060
2100000,"540 W 28th St #10A, New York, NY 10001",10001,6/14/19,2,2,1245,New York County,879665,31973,300250,594060
4870000,"553 W 30th St #64F, New York, NY 10001",10001,6/14/19,Studio,,1833,New York County,879665,31973,300250,594060
300000,"408 W 25th St APT 2RE, New York, NY 10001",10001,6/13/19,1,1,0,New York County,879665,31973,300250,594060
2460000,"553 W 30th St #35E, New York, NY 10001",10001,6/12/19,Studio,,984,New York County,879665,31973,300250,594060
2420000,"50 W 30th St #15B, New York, NY 10001",10001,6/7/19,Studio,,1310,New York County,879665,31973,300250,594060
2240000,"50 W 30th St #11A, New York, NY 10001",10001,6/7/19,Studio,,1266,New York County,879665,31973,300250,594060
2320000,"553 W 30th St #38B, New York, NY 10001",10001,6/7/19,Studio,,848,New York County,879665,31973,300250,594060
2640000,"553 W 30th St #38E, New York, NY 10001",10001,6/6/19,Studio,,979,New York County,879665,31973,300250,594060
1650000,"252 W 30th St APT 10A, New York, NY 10001",10001,6/6/19,2,2,1103,New York County,879665,31973,300250,594060
2190000,"553 W 30th St #33B, New York, NY 10001",10001,6/6/19,Studio,,850,New York County,879665,31973,300250,594060
4940000,"553 W 30th St #63F, New York, NY 10001",10001,6/6/19,Studio,,1839,New York County,879665,31973,300250,594060
3870000,"553 W 30th St #29D, New York, NY 10001",10001,6/4/19,Studio,,1571,New York County,879665,31973,300250,594060
6690000,"553 W 30th St #64A, New York, NY 10001",10001,6/3/19,Studio,,2083,New York County,879665,31973,300250,594060
2400000,"245 10th Ave #12, New York, NY 10001",10001,6/3/19,2,2,1501,New York County,879665,31973,300250,594060
2500000,"263 9th Ave #STG13, New York, NY 10001",10001,5/30/19,0,0,0,New York County,879665,31973,300250,594060
2500000,"263 9th Ave APT 7E, New York, NY 10001",10001,5/30/19,1,2,1701,New York County,879665,31973,300250,594060
6960000,"553 W 30th St #67A, New York, NY 10001",10001,5/23/19,Studio,,2072,New York County,879665,31973,300250,594060
5020000,"553 W 30th St #67F, New York, NY 10001",10001,5/23/19,Studio,,1810,New York County,879665,31973,300250,594060
4910000,"553 W 30th St #64C, New York, NY 10001",10001,5/23/19,Studio,,1900,New York County,879665,31973,300250,594060
4760000,"553 W 30th St #66C, New York, NY 10001",10001,5/22/19,Studio,,1885,New York County,879665,31973,300250,594060
3380000,"553 W 30th St #69C, New York, NY 10001",10001,5/21/19,Studio,,1174,New York County,879665,31973,300250,594060
1400000,"252 7th Ave APT 8S, New York, NY 10001",10001,5/21/19,1,1,950,New York County,879665,31973,300250,594060
2500000,"252 7th Ave APT 3E, New York, NY 10001",10001,5/17/19,2,2,1365,New York County,879665,31973,300250,594060
5170000,"553 W 30th St #38A, New York, NY 10001",10001,5/17/19,Studio,,1772,New York County,879665,31973,300250,594060
6920000,"553 W 30th St #65A, New York, NY 10001",10001,5/16/19,Studio,,2080,New York County,879665,31973,300250,594060
4840000,"553 W 30th St #63C, New York, NY 10001",10001,5/16/19,Studio,,1907,New York County,879665,31973,300250,594060
1120000,"540 W 28th St APT 6E, New York, NY 10001",10001,5/15/19,Studio,,776,New York County,879665,31973,300250,594060
2960000,"553 W 30th St #36J, New York, NY 10001",10001,5/15/19,Studio,,1149,New York County,879665,31973,300250,594060
5150000,"553 W 30th St #37A, New York, NY 10001",10001,5/15/19,Studio,,1774,New York County,879665,31973,300250,594060
3850000,"553 W 30th St #30D, New York, NY 10001",10001,5/15/19,Studio,,1571,New York County,879665,31973,300250,594060
2140000,"150 W 26th St APT 802, New York, NY 10001",10001,5/10/19,2,3,1753,New York County,879665,31973,300250,594060
7070000,"553 W 30th St #66A, New York, NY 10001",10001,5/9/19,Studio,,2076,New York County,879665,31973,300250,594060
4930000,"553 W 30th St #65C, New York, NY 10001",10001,5/8/19,Studio,,1893,New York County,879665,31973,300250,594060
157506,"290 9th Ave APT 14J, New York, NY 10001",10001,5/8/19,0,0,0,New York County,879665,31973,300250,594060
2490000,"553 W 30th St #37E, New York, NY 10001",10001,5/8/19,Studio,,982,New York County,879665,31973,300250,594060
143334,"305 W 28th St APT 5G, New York, NY 10001",10001,5/8/19,0,0,0,New York County,879665,31973,300250,594060
2950000,"553 W 30th St #35J, New York, NY 10001",10001,5/8/19,Studio,,1151,New York County,879665,31973,300250,594060
5020000,"553 W 30th St #34A, New York, NY 10001",10001,5/6/19,Studio,,1778,New York County,879665,31973,300250,594060
4380000,"553 W 30th St #32G, New York, NY 10001",10001,5/6/19,Studio,,1462,New York County,879665,31973,300250,594060
95907,"290 9th Ave APT 9G, Manhattan, NY 10001",10001,5/6/19,0,0,0,New York County,879665,31973,300250,594060
2900000,"553 W 30th St #37J, New York, NY 10001",10001,5/6/19,Studio,,1147,New York County,879665,31973,300250,594060
3980000,"553 W 30th St #38D, New York, NY 10001",10001,5/6/19,Studio,,1557,New York County,879665,31973,300250,594060
1450000,"1182 Broadway APT 7D, New York, NY 10001",10001,5/6/19,Studio,,75328,New York County,879665,31973,300250,594060
1850000,"252 W 30th St APT 6A, New York, NY 10001",10001,5/6/19,2,2,1700,New York County,879665,31973,300250,594060
5390000,"15 Hudson Yards #34A, New York, NY 10001",10001,5/5/19,2,3,1497,New York County,879665,31973,300250,594060
5020000,"15 Hudson Yards #31G, New York, NY 10001",10001,5/5/19,2,3,1497,New York County,879665,31973,300250,594060
2490000,"553 W 30th St #34F, New York, NY 10001",10001,5/3/19,Studio,,1044,New York County,879665,31973,300250,594060
2850000,"50 W 30th St #21B, New York, NY 10001",10001,5/3/19,Studio,,1310,New York County,879665,31973,300250,594060
2850000,"50 W 30th St #21B, New York, NY 10001",10001,5/3/19,Studio,,1310,New York County,879665,31973,300250,594060
2500000,"553 W 30th St #36B, New York, NY 10001",10001,5/3/19,Studio,,849,New York County,879665,31973,300250,594060
2920000,"15 Hudson Yards, New York, NY 10001",10001,5/2/19,1,2,1149,New York County,879665,31973,300250,594060
3810000,"553 W 30th St #25D, New York, NY 10001",10001,5/2/19,Studio,,1571,New York County,879665,31973,300250,594060
3020000,"553 W 30th St #38J, New York, NY 10001",10001,5/1/19,Studio,,1145,New York County,879665,31973,300250,594060
1270000,"131 W 28th St APT 7A, New York, NY 10001",10001,4/30/19,1,1,0,New York County,879665,31973,300250,594060
4200000,"522 W 29th St FLOOR 2D, New York, NY 10001",10001,4/29/19,Studio,,0,New York County,879665,31973,300250,594060
2930000,"553 W 30th St #34J, New York, NY 10001",10001,4/29/19,Studio,,1153,New York County,879665,31973,300250,594060
2210000,"553 W 30th St #34B, New York, NY 10001",10001,4/25/19,Studio,,849,New York County,879665,31973,300250,594060
2510000,"553 W 30th St #36F, New York, NY 10001",10001,4/25/19,Studio,,1043,New York County,879665,31973,300250,594060
2450000,"553 W 30th St #34E, New York, NY 10001",10001,4/24/19,Studio,,986,New York County,879665,31973,300250,594060
6290000,"553 W 30th St #32H, New York, NY 10001",10001,4/23/19,Studio,,2218,New York County,879665,31973,300250,594060
2760000,"553 W 30th St #28J, New York, NY 10001",10001,4/23/19,Studio,,1161,New York County,879665,31973,300250,594060
2500000,"553 W 30th St #32F, New York, NY 10001",10001,4/23/19,Studio,,1044,New York County,879665,31973,300250,594060
1840000,"250 W 27th St APT 6B, New York, NY 10001",10001,4/19/19,3,2,1516,New York County,879665,31973,300250,594060
2390000,"553 W 30th St #30E, New York, NY 10001",10001,4/19/19,Studio,,991,New York County,879665,31973,300250,594060
2260000,"553 W 30th St #28B, New York, NY 10001",10001,4/18/19,Studio,,851,New York County,879665,31973,300250,594060
3920000,"553 W 30th St #37D, New York, NY 10001",10001,4/18/19,Studio,,1559,New York County,879665,31973,300250,594060
2160000,"553 W 30th St #32B, New York, NY 10001",10001,4/17/19,Studio,,850,New York County,879665,31973,300250,594060
3940000,"553 W 30th St #36D, New York, NY 10001",10001,4/17/19,Studio,,1561,New York County,879665,31973,300250,594060
2780000,"553 W 30th St #29J, New York, NY 10001",10001,4/16/19,Studio,,1161,New York County,879665,31973,300250,594060
2480000,"553 W 30th St #37F, New York, NY 10001",10001,4/15/19,Studio,,1043,New York County,879665,31973,300250,594060
1500000,"50 W 30th St #6-C, New York, NY 10001",10001,4/15/19,Studio,,679,New York County,879665,31973,300250,594060
2240000,"553 W 30th St #35B, New York, NY 10001",10001,4/12/19,Studio,,849,New York County,879665,31973,300250,594060
2480000,"553 W 30th St #38-F, New York, NY 10001",10001,4/12/19,Studio,,1043,New York County,879665,31973,300250,594060
2390000,"553 W 30th St #25F, New York, NY 10001",10001,4/12/19,Studio,,1044,New York County,879665,31973,300250,594060
495000,"433 W 34th St APT 14H, New York, NY 10001",10001,4/11/19,0,0,0,New York County,879665,31973,300250,594060
498000,"433 W 34th St APT 14J, New York, NY 10001",10001,4/11/19,0,0,0,New York County,879665,31973,300250,594060
3930000,"553 W 30th St #33D, New York, NY 10001",10001,4/10/19,Studio,,1566,New York County,879665,31973,300250,594060
111073,"340 W 28th St APT 1A, Manhattan, NY 10001",10001,4/9/19,0,0,0,New York County,879665,31973,300250,594060
2550000,"245 10th Ave #14, New York, NY 10001",10001,4/8/19,0,0,1375,New York County,879665,31973,300250,594060
2480000,"553 W 30th St #33F, New York, NY 10001",10001,4/8/19,Studio,,1044,New York County,879665,31973,300250,594060
2560000,"553 W 30th St #33E, New York, NY 10001",10001,4/8/19,Studio,,986,New York County,879665,31973,300250,594060
2460000,"553 W 30th St #35F, New York, NY 10001",10001,4/8/19,Studio,,1043,New York County,879665,31973,300250,594060
3870000,"553 W 30th St #31D, New York, NY 10001",10001,4/5/19,Studio,,1074,New York County,879665,31973,300250,594060
143860,"290 9th Ave APT 5B, Manhattan, NY 10001",10001,4/4/19,0,0,0,New York County,879665,31973,300250,594060
109845,"365 W 25th St APT 5A, Manhattan, NY 10001",10001,4/4/19,0,0,0,New York County,879665,31973,300250,594060
127408,"290 9th Ave APT 19A, Manhattan, NY 10001",10001,4/4/19,0,0,0,New York County,879665,31973,300250,594060
2340000,"553 W 30th St #31B, New York, NY 10001",10001,4/4/19,Studio,,850,New York County,879665,31973,300250,594060
2750000,"553 W 30th St #27J, New York, NY 10001",10001,4/3/19,Studio,,1161,New York County,879665,31973,300250,594060
3860000,"553 W 30th St #35D, New York, NY 10001",10001,4/2/19,Studio,,1563,New York County,879665,31973,300250,594060
111482,"290 9th Ave APT 2C, Manhattan, NY 10001",10001,4/2/19,0,0,0,New York County,879665,31973,300250,594060
4330000,"553 W 30th St #28G, New York, NY 10001",10001,4/2/19,Studio,,1464,New York County,879665,31973,300250,594060
416000,"430 W 34th St APT 4A, New York, NY 10001",10001,4/1/19,0,1,500,New York County,879665,31973,300250,594060
5040000,"553 W 30th St #35A, New York, NY 10001",10001,3/29/19,Studio,,1777,New York County,879665,31973,300250,594060
2790000,"553 W 30th St #30J, New York, NY 10001",10001,3/29/19,Studio,,1161,New York County,879665,31973,300250,594060
2440000,"553 W 30th St #29F, New York, NY 10001",10001,3/28/19,Studio,,1044,New York County,879665,31973,300250,594060
2920000,"553 W 30th St #33J, New York, NY 10001",10001,3/28/19,Studio,,1155,New York County,879665,31973,300250,594060
2430000,"553 W 30th St #28F, New York, NY 10001",10001,3/28/19,Studio,,1044,New York County,879665,31973,300250,594060
2480000,"553 W 30th St #36E, New York, NY 10001",10001,3/27/19,Studio,,983,New York County,879665,31973,300250,594060
2420000,"553 W 30th St #32E, New York, NY 10001",10001,3/27/19,Studio,,988,New York County,879665,31973,300250,594060
2250000,"245 10th Ave #6, New York, NY 10001",10001,3/27/19,0,0,1355,New York County,879665,31973,300250,594060
2400000,"553 W 30th St #31E, New York, NY 10001",10001,3/27/19,Studio,,988,New York County,879665,31973,300250,594060
435000,"433 W 34th St APT 4-H, New York, NY 10001",10001,3/26/19,Studio,,0,New York County,879665,31973,300250,594060
2390000,"553 W 30th St #30F, New York, NY 10001",10001,3/25/19,Studio,,1044,New York County,879665,31973,300250,594060
2340000,"553 W 30th St #27F, New York, NY 10001",10001,3/25/19,Studio,,1044,New York County,879665,31973,300250,594060
1790000,"1182 Broadway APT 9A, New York, NY 10001",10001,3/22/19,Studio,,857,New York County,879665,31973,300250,594060
2310000,"553 W 30th St #25E, New York, NY 10001",10001,3/22/19,Studio,,991,New York County,879665,31973,300250,594060
3880000,"553 W 30th St #34D, New York, NY 10001",10001,3/21/19,Studio,,1564,New York County,879665,31973,300250,594060
3850000,"553 W 30th St #32D, New York, NY 10001",10001,3/20/19,Studio,,1567,New York County,879665,31973,300250,594060
1350000,"1182 Broadway #12D, New York, NY 10001",10001,3/20/19,Studio,,75328,New York County,879665,31973,300250,594060
4950000,"15 Hudson Yards #35A, New York, NY 10001",10001,3/19/19,2,3,1778,New York County,879665,31973,300250,594060
2460000,"553 W 30th St #26E, New York, NY 10001",10001,3/19/19,Studio,,991,New York County,879665,31973,300250,594060
