year,zipcode,boro,sq ft,bedrooms,starbucks within mile,unemployment,income?,median previous year price,house price (dep variable)
2008,11356,Queens,579,3,4,1181,157548,1480339.8,1644822
2008,11357,Queens,2430,1,6,1197,433002,550931.4,612146
2008,11358,Queens,2512,3,0,1855,611176,1647728.1,1830809
2008,11359,Queens,2818,3,3,2130,229910,236462.4,262736
2008,11360,Queens,2450,1,0,1420,102145,419535,466150
2008,11361,Queens,2840,2,0,1365,164200,899448.3,999387
2008,11362,Queens,1819,1,1,2093,620179,867208.5,963565
2008,11363,Queens,1528,2,5,3009,516487,1466621.1,1629579
2008,11364,Queens,1342,2,6,1905,214489,241423.2,268248
2008,11365,Queens,579,3,3,2008,122478,1115913.6,1239904
2008,11366,Queens,861,3,6,2681,691330,288780.3,320867
2008,11367,Queens,635,2,0,1447,305599,1641261.6,1823624
2008,11368,Queens,1516,3,2,2738,194470,1674959.4,1861066
2008,11369,Queens,595,3,5,2276,541517,278192.7,309103
2008,11370,Queens,2416,2,3,2069,219063,401164.2,445738
2008,11371,Queens,3077,3,6,3170,601635,1628586,1809540
2008,11372,Queens,2568,2,3,2826,300331,1365140.7,1516823
2008,11373,Queens,2825,2,1,1757,218867,1567478.7,1741643
2008,11374,Queens,3440,1,5,2182,107617,684869.4,760966
2008,11375,Queens,2119,1,4,3289,53534,897297.3,996997
2008,11377,Queens,1805,3,2,2440,242349,533669.4,592966
2008,11378,Queens,3472,2,0,3523,571155,1170910.8,1301012
2008,11379,Queens,1924,2,5,2763,54339,859195.8,954662
2008,11385,Queens,3311,3,1,3331,137238,1255579.2,1395088
2008,11411,Queens,1641,3,5,2379,520555,992263.5,1102515
2008,11412,Queens,2643,1,6,1123,105744,1403352,1559280
2008,11413,Queens,1086,2,6,1070,712091,1383888.6,1537654
2008,11414,Queens,1765,2,3,3568,432644,1128102.3,1253447
2008,11415,Queens,3116,2,5,2144,311440,1130504.4,1256116
2008,11416,Queens,574,3,4,2485,236058,876669.3,974077
2008,11417,Queens,570,2,2,1004,397005,1784172.6,1982414
2008,11418,Queens,794,3,4,1633,348619,1415092.5,1572325
2008,11419,Queens,2017,2,1,3278,120284,886391.1,984879
2008,11420,Queens,1930,1,5,3522,178271,1650860.1,1834289
2008,11421,Queens,3319,1,3,2759,48675,447855.3,497617
2008,11422,Queens,3258,2,4,1428,227960,238508.1,265009
2008,11423,Queens,2469,3,3,2959,226097,1066333.5,1184815
2008,11426,Queens,2393,2,0,2476,611332,897965.1,997739
2008,11427,Queens,1705,1,0,3793,314413,608656.5,676285
2008,11428,Queens,2456,3,3,2073,213564,470686.5,522985
2008,11429,Queens,803,2,1,2222,492209,1359075.6,1510084
2008,11430,Queens,2771,2,0,1799,253520,524002.5,582225
2008,11432,Queens,1090,3,3,1562,342650,861802.2,957558
2008,11433,Queens,2945,1,3,2060,598630,398926.8,443252
2008,11434,Queens,2665,1,2,1278,540802,269028,298920
2008,11435,Queens,570,3,1,3334,281473,438021.9,486691
2008,11436,Queens,1567,1,6,1081,284018,1276866,1418740
2008,11691,Queens,2731,2,1,2354,544914,937051.2,1041168
2008,11692,Queens,754,2,0,2320,131945,838584,931760
2008,11693,Queens,1254,2,0,2861,95045,1349143.2,1499048
2008,11694,Queens,2132,3,6,3873,122057,926799.3,1029777
2008,11697,Queens,1950,1,4,2614,207308,1687444.2,1874938
2008,10301,Staten,2973,3,3,2052,236654,1292262.3,1435847
2008,10302,Staten,2893,3,2,3444,144691,447754.5,497505
2008,10303,Staten,3077,3,0,2209,63287,1164276.9,1293641
2008,10304,Staten,1931,2,2,1152,119297,1514115,1682350
2008,10305,Staten,3177,2,1,1196,449539,1159578,1288420
2008,10306,Staten,2374,1,0,1377,386126,851537.7,946153
2008,10307,Staten,2782,3,4,3310,329363,1470358.8,1633732
2008,10308,Staten,2367,2,4,1075,540375,1230856.2,1367618
2008,10309,Staten,1679,1,4,2418,114877,838078.2,931198
2008,10310,Staten,1807,3,1,2499,348296,1269548.1,1410609
2008,10311,Staten,2846,1,2,2075,720273,732667.5,814075
2008,10312,Staten,523,3,2,3386,461476,268413.3,298237
2008,10314,Staten,568,1,2,1914,204565,1538236.8,1709152
2009,10001,Manhattan,3198,2,0,1294,96512,464664.6,516294
2009,10002,Manhattan,585,3,1,3935,100310,757090.8,841212
2009,10003,Manhattan,3216,2,5,3981,134285,1254742.2,1394158
2009,10004,Manhattan,626,3,3,1049,155664,253246.5,281385
2009,10005,Manhattan,1442,1,5,3046,699986,1774883.7,1972093
2009,10006,Manhattan,1032,2,2,2939,336530,675486,750540
2009,10007,Manhattan,3077,3,0,1546,533357,791029.8,878922
2009,10009,Manhattan,2468,1,6,2668,249886,1406973.6,1563304
2009,10010,Manhattan,1129,3,3,1155,463667,1189404.9,1321561
2009,10011,Manhattan,3257,3,3,3964,610369,737307,819230
2009,10012,Manhattan,1424,3,4,2678,538279,916188.3,1017987
2009,10013,Manhattan,1787,1,1,2295,589980,1001944.8,1113272
2009,10014,Manhattan,3133,2,6,3844,483591,1136678.4,1262976
2009,10015,Manhattan,1657,2,5,1363,196073,555172.2,616858
2009,10016,Manhattan,2732,2,5,2689,326120,629291.7,699213
2009,10017,Manhattan,2944,3,4,3806,733507,1022501.7,1136113
2009,10018,Manhattan,1188,2,3,1033,327676,791182.8,879092
2009,10019,Manhattan,1994,2,6,3788,180127,256311.9,284791
2009,10020,Manhattan,2777,2,0,3901,406089,254520.9,282801
2009,10021,Manhattan,1935,1,2,2349,683770,1144183.5,1271315
2009,10022,Manhattan,2762,1,5,3976,274153,377357.4,419286
2009,10023,Manhattan,1820,3,3,1999,538420,1125461.7,1250513
2009,10024,Manhattan,2371,3,6,1498,217975,1604426.4,1782696
2009,10025,Manhattan,1647,3,5,2081,390002,776912.4,863236
2009,10026,Manhattan,816,1,0,3592,518292,799744.5,888605
2009,10027,Manhattan,509,2,5,3559,583848,1621035,1801150
2009,10028,Manhattan,632,3,5,2992,167074,1335451.5,1483835
2009,10029,Manhattan,2591,2,5,3128,269003,363883.5,404315
2009,10030,Manhattan,672,3,2,2116,656561,1612018.8,1791132
2009,10031,Manhattan,1008,1,1,2785,202414,863701.2,959668
2009,10032,Manhattan,1299,3,2,3758,548754,519273,576970
2009,10033,Manhattan,2171,3,5,1587,197978,931157.1,1034619
2009,10034,Manhattan,3043,3,6,1988,537680,964856.7,1072063
2009,10035,Manhattan,1551,1,6,3287,122981,950160.6,1055734
2009,10036,Manhattan,513,3,2,3477,719824,1536859.8,1707622
2009,10037,Manhattan,780,2,1,3127,112535,1786615.2,1985128
2009,10038,Manhattan,991,3,4,3504,309207,1508248.8,1675832
2009,10039,Manhattan,2892,3,3,3307,225887,1131767.1,1257519
2009,10040,Manhattan,1372,1,3,3295,604342,695097.9,772331
2009,10041,Manhattan,1158,2,0,1725,363667,715614.3,795127
2009,10044,Manhattan,2000,1,3,1531,213323,230895.9,256551
2009,10045,Manhattan,1240,3,4,2878,231746,468062.1,520069
2009,10048,Manhattan,2851,2,2,2494,216064,1558260,1731400
2009,10055,Manhattan,2512,1,2,3322,344619,1499496.3,1666107
2009,10060,Manhattan,2996,3,5,3398,699963,682000.2,757778
2009,10069,Manhattan,1262,1,1,3840,37190,738390.6,820434
2009,10090,Manhattan,2418,3,5,1671,143941,1283913,1426570
2009,10095,Manhattan,3299,3,3,2143,386597,620472.6,689414
2009,10098,Manhattan,1288,3,5,3530,314132,1565416.8,1739352
2009,10099,Manhattan,1642,1,5,3827,71899,1349998.2,1499998
2009,10103,Manhattan,1846,1,5,1441,42852,983684.7,1092983
2009,10104,Manhattan,777,1,4,1075,566331,564255,626950
2009,10105,Manhattan,2141,1,6,1145,43966,1548342.9,1720381
2009,10106,Manhattan,3006,3,4,3085,328437,558600.3,620667
2009,10107,Manhattan,2825,3,5,3286,547182,1093776.3,1215307
2009,10110,Manhattan,3419,1,6,3056,41054,1643910.3,1826567
2009,10111,Manhattan,3193,1,2,3168,394473,1044558,1160620
2009,10112,Manhattan,1112,2,5,2256,215817,1171804.5,1302005
2009,10115,Manhattan,2624,2,3,2458,245682,1009762.2,1121958
2009,10118,Manhattan,3097,2,2,3527,741959,537308.1,597009
2009,10119,Manhattan,3171,1,1,3660,680247,314453.7,349393
2009,10120,Manhattan,1021,2,3,1338,315153,547260.3,608067
2009,10121,Manhattan,1919,3,1,2766,495634,1601544.6,1779494
2009,10122,Manhattan,842,2,4,3516,241024,566294.4,629216
2009,10123,Manhattan,1155,1,3,3139,263751,1422906.3,1581007
2009,10128,Manhattan,2422,2,6,2328,324265,1280336.4,1422596
2009,10151,Manhattan,1326,1,5,1354,387495,1383694.2,1537438
2009,10152,Manhattan,1313,1,4,3015,63026,948669.3,1054077
2009,10153,Manhattan,1379,1,4,1207,50579,1521992.7,1691103
2009,10154,Manhattan,2341,3,6,1343,599614,718650,798500
2009,10155,Manhattan,1293,3,0,3043,234556,1477166.4,1641296
2009,10158,Manhattan,2054,2,6,2987,431306,951186.6,1056874
2009,10161,Manhattan,2659,1,6,3859,326621,400521.6,445024
2009,10162,Manhattan,3364,1,4,2680,31020,1552884.3,1725427
2009,10165,Manhattan,2048,2,1,1822,749280,1647838.8,1830932
2009,10166,Manhattan,3459,3,5,1217,197673,351760.5,390845
2009,10167,Manhattan,500,2,3,3444,372022,1202836.5,1336485
2009,10168,Manhattan,2533,1,4,1230,445496,1792948.5,1992165
2009,10169,Manhattan,1555,2,0,2748,179218,1124955,1249950
2009,10170,Manhattan,2506,1,6,3601,697303,1618671.6,1798524
2009,10171,Manhattan,983,2,3,1294,370697,493318.8,548132
2009,10172,Manhattan,1574,1,2,3709,45213,394686.9,438541
2009,10173,Manhattan,3424,3,0,3168,478369,1509842.7,1677603
2009,10174,Manhattan,1196,1,0,1385,657985,973803.6,1082004
2009,10175,Manhattan,691,2,6,3072,193175,1716226.2,1906918
2009,10176,Manhattan,2733,3,4,1719,32837,798979.5,887755
2009,10177,Manhattan,3321,3,5,1913,574860,608494.5,676105
2009,10178,Manhattan,2119,2,1,3875,157229,579773.7,644193
2009,10199,Manhattan,1612,3,6,3140,502879,548930.7,609923
2009,10270,Manhattan,1792,2,4,3248,117703,1045414.8,1161572
2009,10271,Manhattan,1532,3,3,1650,170854,1521558.9,1690621
2009,10278,Manhattan,2271,1,3,2393,95149,927813.6,1030904
2009,10279,Manhattan,1837,1,4,1322,571385,1666110.6,1851234
2009,10280,Manhattan,3062,3,3,3313,405217,1230027.3,1366697
2009,10281,Manhattan,2314,3,4,3536,106863,523446.3,581607
2009,10282,Manhattan,2171,1,0,1540,368613,663744.6,737494
2009,10301,Staten,574,3,0,1793,274165,1464105.6,1626784
2009,10302,Staten,1146,2,2,1333,545669,1516683.6,1685204
2009,10303,Staten,2313,1,1,3915,414163,401724,446360
2009,10304,Staten,2902,3,3,3618,306527,1609483.5,1788315
2009,10305,Staten,515,3,2,3655,636985,1477324.8,1641472
2009,10306,Staten,621,3,3,1710,431523,1653055.2,1836728
2009,10307,Staten,2453,2,1,3927,442802,591663.6,657404
2009,10308,Staten,2748,3,3,3836,194105,235084.5,261205
2009,10309,Staten,1294,1,4,2424,426124,1440974.7,1601083
2009,10310,Staten,3455,1,5,2009,389441,1269817.2,1410908
2009,10311,Staten,1229,2,3,3628,365129,844484.4,938316
2009,10312,Staten,2675,3,2,2658,175707,1176945.3,1307717
2009,10314,Staten,3058,3,3,3343,190831,433244.7,481383
2009,10451,Bronx,1516,2,1,3242,695160,990161.1,1100179
2009,10452,Bronx,2361,3,0,2111,672274,724423.5,804915
2009,10453,Bronx,1770,3,4,3818,632967,574345.8,638162
2009,10454,Bronx,2543,2,5,3093,315869,347735.7,386373
2009,10455,Bronx,572,2,5,3152,89373,917365.5,1019295
2009,10456,Bronx,2364,1,5,3019,177718,1578642.3,1754047
2009,10457,Bronx,3107,1,6,1407,505863,265332.6,294814
2009,10458,Bronx,3076,2,2,1740,735105,1374377.4,1527086
2009,10459,Bronx,581,1,3,2279,739204,400789.8,445322
2009,10460,Bronx,2639,1,4,2081,407564,1413710.1,1570789
2009,10461,Bronx,3393,2,5,2038,136898,1314336.6,1460374
2009,10462,Bronx,1749,3,1,2931,725798,1291588.2,1435098
2009,10463,Bronx,3310,1,5,3791,79197,1073223,1192470
2009,10464,Bronx,3131,1,3,1021,414663,908153.1,1009059
2009,10465,Bronx,3291,1,0,1810,559753,275619.6,306244
2009,10466,Bronx,2911,1,5,1581,715120,1182642.3,1314047
2009,10467,Bronx,3480,2,2,1614,595750,1012761,1125290
2009,10468,Bronx,1267,1,1,3568,728553,881494.2,979438
2009,10469,Bronx,602,2,0,2913,697424,851133.6,945704
2009,10470,Bronx,3391,2,6,3095,143110,981219.6,1090244
2009,10471,Bronx,2811,2,1,2675,667747,1613452.5,1792725
2009,10472,Bronx,1754,1,4,3770,620473,833069.7,925633
2009,10473,Bronx,614,1,5,3878,206628,796263.3,884737
2009,10474,Bronx,1370,3,2,1935,249967,1570761,1745290
2009,10475,Bronx,790,2,4,3292,742689,533118.6,592354
2009,11004,Queens,657,2,1,1801,247335,389258.1,432509
2009,11101,Queens,1941,2,3,2910,464033,776762.1,863069
2009,11102,Queens,2002,1,2,1257,231009,1619424.9,1799361
2009,11103,Queens,2959,3,3,3305,195608,958317.3,1064797
2009,11104,Queens,2053,1,0,3070,101461,1443068.1,1603409
2009,11105,Queens,1150,2,4,1238,412306,915291.9,1016991
2009,11106,Queens,1739,3,6,2590,381482,868744.8,965272
2009,11109,Queens,1233,2,6,2982,207826,1603593.9,1781771
2009,11201,Brooklyn,2988,2,2,1552,531895,1190759.4,1323066
2009,11203,Brooklyn,780,1,6,3963,73231,623979.9,693311
2009,11204,Brooklyn,1130,1,6,2889,60049,1239210,1376900
2009,11205,Brooklyn,1884,2,6,3138,260074,823273.2,914748
2009,11206,Brooklyn,648,1,0,1064,635513,1582661.7,1758513
2009,11207,Brooklyn,944,1,6,3096,461836,610660.8,678512
2009,11208,Brooklyn,747,2,5,3303,508113,604113.3,671237
2009,11209,Brooklyn,3453,1,3,3558,278395,565513.2,628348
2009,11210,Brooklyn,1400,3,2,2131,374014,757085.4,841206
2009,11211,Brooklyn,2736,3,6,2456,655975,1533361.5,1703735
2009,11212,Brooklyn,1203,2,1,1493,234516,1080053.1,1200059
2009,11213,Brooklyn,2503,2,5,3845,156293,900201.6,1000224
2009,11214,Brooklyn,759,3,1,3315,588759,451177.2,501308
2009,11215,Brooklyn,2765,2,5,2893,152107,1063684.8,1181872
2009,11216,Brooklyn,689,1,1,1031,347207,232696.8,258552
2009,11217,Brooklyn,3355,2,5,1015,264791,959960.7,1066623
2009,11218,Brooklyn,1107,2,3,2782,399153,541199.7,601333
2009,11219,Brooklyn,1723,2,6,1700,46350,826171.2,917968
2009,11220,Brooklyn,2369,2,4,3403,423297,1489414.5,1654905
2009,11221,Brooklyn,1069,3,3,3587,744030,801151.2,890168
2009,11222,Brooklyn,3463,1,1,2982,414708,1670132.7,1855703
2009,11223,Brooklyn,3175,3,6,2586,219539,1020478.5,1133865
2009,11224,Brooklyn,1286,2,6,1422,661106,301558.5,335065
2009,11225,Brooklyn,3123,1,2,3287,428931,1317645.9,1464051
2009,11226,Brooklyn,1471,2,3,2498,328701,1782372.6,1980414
2009,11228,Brooklyn,664,2,5,3141,38196,1537112.7,1707903
2009,11229,Brooklyn,3167,1,2,2663,46853,266667.3,296297
2009,11230,Brooklyn,1484,3,4,3060,124688,600300.9,667001
2009,11231,Brooklyn,2555,2,1,3102,160733,1166777.1,1296419
2009,11232,Brooklyn,787,3,5,3559,671358,1502168.4,1669076
2009,11233,Brooklyn,2826,1,3,2567,176649,1789107.3,1987897
2009,11234,Brooklyn,2946,3,6,1115,190921,1742600.7,1936223
2009,11235,Brooklyn,2664,3,4,1164,180858,852465.6,947184
2009,11236,Brooklyn,2145,2,4,1567,60592,918563.4,1020626
2009,11237,Brooklyn,2275,1,6,2863,182493,1771961.4,1968846
2009,11238,Brooklyn,2043,3,3,2955,715192,602473.5,669415
2009,11239,Brooklyn,2965,2,4,3255,98114,379996.2,422218
2009,11241,Brooklyn,1375,2,5,1969,373624,1224726.3,1360807
2009,11242,Brooklyn,1782,1,4,1967,626810,615242.7,683603
2009,11243,Brooklyn,1187,2,6,3145,500158,1104459.3,1227177
2009,11249,Brooklyn,740,2,0,1134,226570,809810.1,899789
2009,11252,Brooklyn,1299,1,3,2174,720692,1678428.9,1864921
2009,11256,Brooklyn,2378,3,3,1565,537560,337090.5,374545
2009,11351,Queens,2022,2,2,1965,533543,1065266.1,1183629
2009,11354,Queens,574,1,0,3735,309855,1739636.1,1932929
2009,11355,Queens,3279,1,3,1622,192227,294808.5,327565
2009,11356,Queens,1865,3,0,1332,687651,712258.2,791398
2009,11357,Queens,975,2,2,1004,174551,533102.4,592336
2009,11358,Queens,1829,3,3,2069,401841,633044.7,703383
2009,11359,Queens,3483,1,2,3769,657950,334256.4,371396
2009,11360,Queens,842,1,0,3467,657751,1741122.9,1934581
2009,11361,Queens,1607,2,0,2224,419262,807850.8,897612
2009,11362,Queens,1057,1,1,2958,37305,485385.3,539317
2009,11363,Queens,1246,2,5,1627,155991,1162908,1292120
2009,11364,Queens,2859,1,5,1461,705459,1723356.9,1914841
2009,11365,Queens,2614,1,6,3345,730158,1588881.6,1765424
2009,11366,Queens,2001,3,6,2055,718554,402277.5,446975
2009,11367,Queens,1617,1,6,1027,318952,1293441.3,1437157
2009,11368,Queens,592,3,5,3254,176920,1441674.9,1601861
2009,11369,Queens,2029,3,4,1642,272151,1177615.8,1308462
2009,11370,Queens,2512,3,4,2035,689910,671467.5,746075
2009,11371,Queens,1782,1,4,3238,385912,527077.8,585642
2009,11372,Queens,1113,2,3,2096,196407,325893.6,362104
2009,11373,Queens,563,2,1,3207,282718,249219,276910
2009,11374,Queens,1377,2,5,3668,599380,604746,671940
2009,11375,Queens,2691,1,1,1884,515144,1412682.3,1569647
2009,11377,Queens,3046,2,1,2167,156223,1470742.2,1634158
2009,11378,Queens,1403,3,5,1085,382191,1181088,1312320
2009,11379,Queens,2230,2,4,2587,179087,1588940.1,1765489
2009,11385,Queens,1606,3,5,2984,244961,661559.4,735066
2009,11411,Queens,1356,2,4,2736,546859,1231752.6,1368614
2009,11412,Queens,2055,3,6,3110,643320,1408844.7,1565383
2009,11413,Queens,1413,1,2,1947,293842,1585998,1762220
2009,11414,Queens,3122,3,4,3623,522908,978891.3,1087657
2009,11415,Queens,2863,2,0,1963,197632,1257338.7,1397043
2009,11416,Queens,1150,2,4,1480,369302,977783.4,1086426
2009,11417,Queens,1676,1,4,1096,598680,1764541.8,1960602
2009,11418,Queens,2574,2,5,2409,111237,1149038.1,1276709
2009,11419,Queens,2715,1,2,2894,611640,666905.4,741006
2009,11420,Queens,2868,1,3,3566,358621,610587,678430
2009,11421,Queens,2885,3,2,2869,223796,1639489.5,1821655
2009,11422,Queens,2475,1,3,2124,435657,1562283.9,1735871
2009,11423,Queens,3073,3,6,1190,191296,636690.6,707434
2009,11426,Queens,598,3,1,1732,265780,982841.4,1092046
2009,11427,Queens,1233,3,1,3140,637564,1414892.7,1572103
2009,11428,Queens,989,3,4,1197,707310,384151.5,426835
2009,11429,Queens,2647,3,4,1239,82576,1408712.4,1565236
2009,11430,Queens,3298,2,6,2280,598721,458378.1,509309
2009,11432,Queens,3496,1,6,3224,621045,1407430.8,1563812
2009,11433,Queens,3043,3,3,3037,506019,564028.2,626698
2009,11434,Queens,954,1,6,2875,577661,990360.9,1100401
2009,11435,Queens,3004,3,4,2516,38558,792164.7,880183
2009,11436,Queens,1677,2,3,2904,57838,492397.2,547108
2009,11691,Queens,1795,2,6,3565,634802,247621.5,275135
2009,11692,Queens,2346,3,4,3023,422161,711890.1,790989
2009,11693,Queens,3058,1,1,1969,183922,1039240.8,1154712
2009,11694,Queens,2759,2,3,2818,231156,1682536.5,1869485
2009,11697,Queens,2956,1,0,2941,405378,1347352.2,1497058
2009,10451,Bronx,1427,3,6,3199,535700,985150.8,1094612
2009,10452,Bronx,795,1,5,1941,446407,452130.3,502367
2009,10453,Bronx,1455,2,5,2479,489005,393716.7,437463
2009,10454,Bronx,2181,3,4,1563,64822,904605.3,1005117
2009,10455,Bronx,900,3,4,3029,529376,1082895.3,1203217
2009,10456,Bronx,1570,3,0,3968,430368,1389678.3,1544087
2009,10457,Bronx,3133,3,0,3283,61997,1137599.1,1263999
2009,10458,Bronx,1950,3,5,1127,359205,1540721.7,1711913
2009,10459,Bronx,2123,1,4,1372,232739,367877.7,408753
2009,10460,Bronx,808,2,4,3210,369949,1406182.5,1562425
2009,10461,Bronx,929,3,3,1370,242990,824878.8,916532
2009,10462,Bronx,2841,1,4,1581,37768,1798362.9,1998181
2009,10463,Bronx,1013,3,3,3945,408002,825652.8,917392
2009,10464,Bronx,2501,2,3,2394,124971,1696859.1,1885399
2009,10465,Bronx,3221,2,3,1456,265063,418839.3,465377
2009,10466,Bronx,2836,1,3,1477,50156,1078938,1198820
2009,10467,Bronx,3415,3,5,1613,608152,896575.5,996195
2009,10468,Bronx,2621,3,1,2319,36469,1274507.1,1416119
2009,10469,Bronx,2613,2,2,3235,521332,528899.4,587666
2009,10470,Bronx,2866,1,3,3330,403631,1689889.5,1877655
2009,10471,Bronx,2377,3,6,2391,562252,994299.3,1104777
2009,10472,Bronx,2447,1,2,2719,70547,1149959.7,1277733
2009,10473,Bronx,1208,2,3,1088,562937,666452.7,740503
2009,10474,Bronx,3025,3,2,1695,425004,1072207.8,1191342
2009,10475,Bronx,1710,1,2,3782,454716,599033.7,665593
2009,11201,Brooklyn,1241,1,4,1364,102026,1187006.4,1318896
2009,11203,Brooklyn,1185,2,5,3571,362866,1788494.4,1987216
2009,11204,Brooklyn,2092,3,4,2291,222817,1250842.5,1389825
2009,11205,Brooklyn,2008,3,1,1359,527731,1223198.1,1359109
2009,11206,Brooklyn,2368,3,2,3217,412167,1473705,1637450
2009,11207,Brooklyn,2763,2,5,2886,354742,1430955,1589950
2009,11208,Brooklyn,1027,2,6,3588,85738,881091.9,978991
2009,11209,Brooklyn,2724,1,0,3038,720435,1187703.9,1319671
2009,11210,Brooklyn,544,2,5,3724,527421,1754604,1949560
2009,11211,Brooklyn,924,3,4,3669,648678,1577773.8,1753082
2009,11212,Brooklyn,1284,3,0,2283,358337,278511.3,309457
2009,11213,Brooklyn,1217,3,4,3561,442325,351637.2,390708
2009,11214,Brooklyn,1668,1,2,1339,321311,569782.8,633092
2009,11215,Brooklyn,630,1,2,3120,457891,813956.4,904396
2009,11216,Brooklyn,894,2,1,1763,305335,1792150.2,1991278
2009,11217,Brooklyn,3444,2,0,2619,371739,1402719.3,1558577
2009,11218,Brooklyn,729,1,5,3914,590746,1027714.5,1141905
2009,11219,Brooklyn,1292,2,5,1191,362052,705962.7,784403
2009,11220,Brooklyn,2083,1,3,3405,34785,265536.9,295041
2009,11221,Brooklyn,1478,2,4,1833,713887,1420800.3,1578667
2009,11222,Brooklyn,999,3,4,1796,147465,836129.7,929033
2009,11223,Brooklyn,1131,2,5,3900,586682,1544558.4,1716176
2009,11224,Brooklyn,3332,2,6,3393,410525,1447443.9,1608271
2009,11225,Brooklyn,2229,2,1,2143,198526,293192.1,325769
2009,11226,Brooklyn,1541,1,6,2641,509705,256491.9,284991
2009,11228,Brooklyn,1236,1,6,1532,685523,679419.9,754911
2009,11229,Brooklyn,1012,3,3,1178,34889,1484555.4,1649506
2009,11230,Brooklyn,1895,1,5,1143,424216,1378151.1,1531279
2009,11231,Brooklyn,674,1,2,1196,162139,1068209.1,1186899
